pair,cond,trial,env,env_code,num_windows,window_start,window_end,headVectP1,headVectP2
SAJB2,sitting,T014,NoMusicParty,,5,2560,3584,0.922186633,1.145333389
SAJB2,sitting,T014,NoMusicParty,,6,3072,4096,0.862489643,1.222475562
SAJB2,sitting,T014,NoMusicParty,,7,3584,4608,1.282134862,1.260437004
SAJB2,sitting,T014,NoMusicParty,,8,4096,5120,0.991039417,1.026790685
SAJB2,sitting,T015,Train,,0,0,1024,1.294949215,1.119543878
SAJB2,sitting,T015,Train,,1,512,1536,1.10301948,1.210952465
SAJB2,sitting,T015,Train,,2,1024,2048,1.28051927,1.33945243
SAJB2,sitting,T015,Train,,3,1536,2560,1.169384261,1.287226909
SAJB2,sitting,T015,Train,,4,2048,3072,1.053119418,0.907720134
SAJB2,sitting,T015,Train,,5,2560,3584,1.139818742,0.915402341
SAJB2,sitting,T015,Train,,6,3072,4096,1.203653311,0.963952501
SAJB2,sitting,T015,Train,,7,3584,4608,1.030126916,0.945195388
SAJB2,sitting,T015,Train,,8,4096,5120,0.731665938,1.081864103
SAJB2,sitting,T016,Living,,0,0,1024,1.04318607,0.973375783
SAJB2,sitting,T016,Living,,1,512,1536,0.899311173,0.933251603
SAJB2,sitting,T016,Living,,2,1024,2048,1.012659258,0.971447415
SAJB2,sitting,T016,Living,,3,1536,2560,0.974551916,0.864114315
SAJB2,sitting,T016,Living,,4,2048,3072,1.075223604,0.874624311
SAJB2,sitting,T016,Living,,5,2560,3584,1.061995569,0.932521536
SAJB2,sitting,T016,Living,,6,3072,4096,1.10752535,1.018389399
SAJB2,sitting,T016,Living,,7,3584,4608,1.252346427,0.997131394
SAJB2,sitting,T016,Living,,8,4096,5120,1.276541617,0.910359973
SAJB2,sitting,T017,Cafe,,0,0,1024,1.34464607,0.853370808
SAJB2,sitting,T017,Cafe,,1,512,1536,1.145467483,1.122525927
SAJB2,sitting,T017,Cafe,,2,1024,2048,1.10791287,1.203425097
SAJB2,sitting,T017,Cafe,,3,1536,2560,0.913991075,1.19950795
SAJB2,sitting,T017,Cafe,,4,2048,3072,0.976740208,1.069801353
SAJB2,sitting,T017,Cafe,,5,2560,3584,0.945332085,0.91276349
SAJB2,sitting,T017,Cafe,,6,3072,4096,0.822829952,1.094737816
SAJB2,sitting,T017,Cafe,,7,3584,4608,0.906782288,1.19468344
SAJB2,sitting,T017,Cafe,,8,4096,5120,0.991524122,1.246738785
SAJB2,sitting,T018,FoodCourt,,0,0,1024,1.377694564,0.946240506
SAJB2,sitting,T018,FoodCourt,,1,512,1536,1.027826074,0.95021585
SAJB2,sitting,T018,FoodCourt,,2,1024,2048,1.106531153,1.281057498
SAJB2,sitting,T018,FoodCourt,,3,1536,2560,1.124906991,1.292507006
SAJB2,sitting,T018,FoodCourt,,4,2048,3072,1.027816477,0.90928094
SAJB2,sitting,T018,FoodCourt,,5,2560,3584,1.070242564,1.177931648
SAJB2,sitting,T018,FoodCourt,,6,3072,4096,1.267308367,1.233094918
SAJB2,sitting,T018,FoodCourt,,7,3584,4608,1.189505954,1.156124147
SAJB2,sitting,T018,FoodCourt,,8,4096,5120,1.29349782,0.917777963
ZGGG,sitting,T003,Living,,0,0,1024,1.261891193,0.860669963
ZGGG,sitting,T003,Living,,1,512,1536,0.969211074,0.812953273
ZGGG,sitting,T003,Living,,2,1024,2048,0.968713009,0.999773424
ZGGG,sitting,T003,Living,,3,1536,2560,0.888980099,1.171241474
ZGGG,sitting,T003,Living,,4,2048,3072,0.885673682,0.781463844
ZGGG,sitting,T003,Living,,5,2560,3584,0.631366718,0.732728612
ZGGG,sitting,T003,Living,,6,3072,4096,0.953102022,1.06472122
ZGGG,sitting,T003,Living,,7,3584,4608,1.231394164,1.092197936
ZGGG,sitting,T003,Living,,8,4096,5120,1.236864902,1.189132061
ZGGG,sitting,T004,Cafe,,0,0,1024,0.893970335,1.077541223
ZGGG,sitting,T004,Cafe,,1,512,1536,0.914732518,1.035462447
ZGGG,sitting,T004,Cafe,,2,1024,2048,1.076220624,1.166947958
ZGGG,sitting,T004,Cafe,,3,1536,2560,1.015278902,1.153261156
ZGGG,sitting,T004,Cafe,,4,2048,3072,1.009366591,1.042542933
ZGGG,sitting,T004,Cafe,,5,2560,3584,0.931218702,1.099738842
ZGGG,sitting,T004,Cafe,,6,3072,4096,0.736586713,1.178420758
ZGGG,sitting,T004,Cafe,,7,3584,4608,1.201893331,1.168478733
ZGGG,sitting,T004,Cafe,,8,4096,5120,1.2423214,1.217308057
ZGGG,sitting,T005,FoodCourt,,0,0,1024,1.039409691,1.000172375
ZGGG,sitting,T005,FoodCourt,,1,512,1536,0.932657539,0.788598063
ZGGG,sitting,T005,FoodCourt,,2,1024,2048,0.667548082,0.856861545
ZGGG,sitting,T005,FoodCourt,,3,1536,2560,0.581798136,0.891474076
ZGGG,sitting,T005,FoodCourt,,4,2048,3072,0.829207641,1.186207025
ZGGG,sitting,T005,FoodCourt,,5,2560,3584,1.139567645,1.191682085
ZGGG,sitting,T005,FoodCourt,,6,3072,4096,1.129925143,0.815649998
ZGGG,sitting,T005,FoodCourt,,7,3584,4608,0.833270258,0.927512043
ZGGG,sitting,T005,FoodCourt,,8,4096,5120,0.744947151,0.946889973
ZGGG,sitting,T006,MusicParty,,0,0,1024,1.032636827,0.804125069
ZGGG,sitting,T006,MusicParty,,1,512,1536,1.152448363,0.630432537
ZGGG,sitting,T006,MusicParty,,2,1024,2048,1.138035424,0.88416029
ZGGG,sitting,T006,MusicParty,,3,1536,2560,0.844512125,1.044898682
ZGGG,sitting,T006,MusicParty,,4,2048,3072,0.90116584,0.934721535
ZGGG,sitting,T006,MusicParty,,5,2560,3584,0.859136745,0.957873511
ZGGG,sitting,T006,MusicParty,,6,3072,4096,0.841563615,1.015617702
ZGGG,sitting,T006,MusicParty,,7,3584,4608,0.908683285,1.047498259
ZGGG,sitting,T006,MusicParty,,8,4096,5120,0.964163567,1.039700653
ZGGG,sitting,T007,Library,,0,0,1024,0.91468919,0.908319627
ZGGG,sitting,T007,Library,,1,512,1536,1.1797326,1.175106615
ZGGG,sitting,T007,Library,,2,1024,2048,1.207732442,1.233563163
ZGGG,sitting,T007,Library,,3,1536,2560,0.844892973,0.914577002
ZGGG,sitting,T007,Library,,4,2048,3072,0.836472168,0.893215828
ZGGG,sitting,T007,Library,,5,2560,3584,1.019084744,1.034225993
ZGGG,sitting,T007,Library,,6,3072,4096,1.200522826,1.03458017
ZGGG,sitting,T007,Library,,7,3584,4608,1.102669957,0.826868249
ZGGG,sitting,T007,Library,,8,4096,5120,0.983695262,0.968215789
ZGGG,sitting,T008,NoMusicParty,,0,0,1024,1.201574076,1.27612038
ZGGG,sitting,T008,NoMusicParty,,1,512,1536,1.01368454,1.286431245
ZGGG,sitting,T008,NoMusicParty,,2,1024,2048,0.902712039,0.924178379
ZGGG,sitting,T008,NoMusicParty,,3,1536,2560,0.97939217,0.991489524
ZGGG,sitting,T008,NoMusicParty,,4,2048,3072,1.207637716,1.140968235
ZGGG,sitting,T008,NoMusicParty,,5,2560,3584,1.239954096,1.167734727
ZGGG,sitting,T008,NoMusicParty,,6,3072,4096,0.93418422,1.042713516
ZGGG,sitting,T008,NoMusicParty,,7,3584,4608,1.052706987,1.037931309
ZGGG,sitting,T008,NoMusicParty,,8,4096,5120,1.09877888,0.918957247
ZGGG,sitting,T009,Train,,0,0,1024,1.2718756,0.863684472
ZGGG,sitting,T009,Train,,1,512,1536,1.137015814,1.290085382
ZGGG,sitting,T009,Train,,2,1024,2048,0.917799067,1.323351601
ZGGG,sitting,T009,Train,,3,1536,2560,1.051938243,1.105743034
ZGGG,sitting,T009,Train,,4,2048,3072,0.991804494,1.172513571
ZGGG,sitting,T009,Train,,5,2560,3584,1.164472186,1.181837819
ZGGG,sitting,T009,Train,,6,3072,4096,1.131414298,1.084529767
ZGGG,sitting,T009,Train,,7,3584,4608,0.990107722,0.845032505
ZGGG,sitting,T009,Train,,8,4096,5120,1.088168744,1.009075135
ZGGG,standing,T012,MusicParty,,0,0,1024,1.372110107,1.34243494
ZGGG,standing,T012,MusicParty,,1,512,1536,1.189979996,1.10562245
ZGGG,standing,T012,MusicParty,,2,1024,2048,1.177610321,0.957673208
ZGGG,standing,T012,MusicParty,,3,1536,2560,1.098382317,0.912246511
ZGGG,standing,T012,MusicParty,,4,2048,3072,1.135683531,1.021139981
ZGGG,standing,T012,MusicParty,,5,2560,3584,1.186422694,1.048398072
ZGGG,standing,T012,MusicParty,,6,3072,4096,1.114773143,1.027102074
ZGGG,standing,T012,MusicParty,,7,3584,4608,0.910280596,1.008261886
ZGGG,standing,T012,MusicParty,,8,4096,5120,0.939641624,1.053357872
ZGGG,standing,T013,Cafe,,0,0,1024,1.290576197,0.87339679
ZGGG,standing,T013,Cafe,,1,512,1536,0.931673547,1.136982931
ZGGG,standing,T013,Cafe,,2,1024,2048,1.078053003,1.057796415
ZGGG,standing,T013,Cafe,,3,1536,2560,1.227362129,1.026855931
ZGGG,standing,T013,Cafe,,4,2048,3072,1.094290705,1.1440677
ZGGG,standing,T013,Cafe,,5,2560,3584,1.169024023,0.968491118
ZGGG,standing,T013,Cafe,,6,3072,4096,1.098535109,0.850820867
ZGGG,standing,T013,Cafe,,7,3584,4608,0.87647815,0.835132582
ZGGG,standing,T013,Cafe,,8,4096,5120,1.004064126,0.775897937
ZGGG,standing,T014,Train,,0,0,1024,1.346486022,1.18328906
ZGGG,standing,T014,Train,,1,512,1536,1.093476115,1.137270476
ZGGG,standing,T014,Train,,2,1024,2048,1.134523928,1.029757561
ZGGG,standing,T014,Train,,3,1536,2560,0.712220287,1.038115192
ZGGG,standing,T014,Train,,4,2048,3072,1.054472175,1.082235161
ZGGG,standing,T014,Train,,5,2560,3584,1.158024553,0.847514195
ZGGG,standing,T014,Train,,6,3072,4096,1.24981417,0.909974543
ZGGG,standing,T014,Train,,7,3584,4608,1.059089745,1.077210279
ZGGG,standing,T014,Train,,8,4096,5120,0.829625109,1.06644737
ZGGG,standing,T015,NoMusicParty,,0,0,1024,1.43643919,1.061240596
ZGGG,standing,T015,NoMusicParty,,1,512,1536,1.344325105,1.127389885
ZGGG,standing,T015,NoMusicParty,,2,1024,2048,1.148136875,1.063302527
ZGGG,standing,T015,NoMusicParty,,3,1536,2560,1.414024642,0.954611102
ZGGG,standing,T015,NoMusicParty,,4,2048,3072,1.289192072,1.011261693
ZGGG,standing,T015,NoMusicParty,,5,2560,3584,1.261589582,1.076299739
ZGGG,standing,T015,NoMusicParty,,6,3072,4096,1.246150605,0.981012587
ZGGG,standing,T015,NoMusicParty,,7,3584,4608,1.377539358,1.077113237
ZGGG,standing,T015,NoMusicParty,,8,4096,5120,1.297763658,1.010121793
ZGGG,standing,T016,Library,,0,0,1024,1.38177352,0.993854642
ZGGG,standing,T016,Library,,1,512,1536,1.190433751,0.823442061
ZGGG,standing,T016,Library,,2,1024,2048,0.850484358,0.975986464
ZGGG,standing,T016,Library,,3,1536,2560,1.009300066,1.028505215
ZGGG,standing,T016,Library,,4,2048,3072,1.057789547,0.872401247
ZGGG,standing,T016,Library,,5,2560,3584,1.074901081,0.971533923
ZGGG,standing,T016,Library,,6,3072,4096,1.143596217,1.003791
ZGGG,standing,T016,Library,,7,3584,4608,1.139577685,1.074604485
ZGGG,standing,T016,Library,,8,4096,5120,1.094205219,0.745718945
ZGGG,standing,T017,FoodCourt,,0,0,1024,1.318458091,0.977902626
ZGGG,standing,T017,FoodCourt,,1,512,1536,1.265390203,0.762080882
ZGGG,standing,T017,FoodCourt,,2,1024,2048,1.241512705,0.785172874
ZGGG,standing,T017,FoodCourt,,3,1536,2560,1.304294656,0.9874818
ZGGG,standing,T017,FoodCourt,,4,2048,3072,0.97262719,1.065059955
ZGGG,standing,T017,FoodCourt,,5,2560,3584,1.218898238,1.127890507
ZGGG,standing,T017,FoodCourt,,6,3072,4096,1.163295529,1.019193074
ZGGG,standing,T017,FoodCourt,,7,3584,4608,1.051866628,0.844571636
ZGGG,standing,T017,FoodCourt,,8,4096,5120,1.24149947,0.949326413
ZGGG,standing,T018,Living,,0,0,1024,1.356139995,0.874752986
ZGGG,standing,T018,Living,,1,512,1536,1.337237081,0.900466639
ZGGG,standing,T018,Living,,2,1024,2048,1.364445233,0.983100329
ZGGG,standing,T018,Living,,3,1536,2560,1.203361949,1.020412626
ZGGG,standing,T018,Living,,4,2048,3072,1.20685593,0.971319179
ZGGG,standing,T018,Living,,5,2560,3584,0.877327475,0.946428683
ZGGG,standing,T018,Living,,6,3072,4096,0.853751188,0.962801471
ZGGG,standing,T018,Living,,7,3584,4608,0.893630346,0.953790739
ZGGG,standing,T018,Living,,8,4096,5120,0.983514554,1.032499431
